PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-09 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0067,0.5925
2020-06-09 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5374,0.3698
2020-06-09 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.663,0.6355
2020-06-09 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.7513,1.1459
2020-06-09 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.0361,0.9637
2020-06-09 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5971,0.4495
2020-06-09 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1123,0.6139
2020-06-09 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.9461,0.0857
2020-06-09 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.4459,0.0666
2020-06-09 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,2.3472,0.0046
2020-06-09 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2502,0.0
2020-06-09 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1884,0.0
2020-06-10 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2379,0.0
2020-06-10 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6032,0.0
2020-06-10 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2196,0.0
2020-06-10 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2565,0.0
2020-06-10 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1621,0.0
2020-06-10 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.727,0.0054
2020-06-10 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,2.1145,0.1085
2020-06-10 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.1245,0.3332
2020-06-10 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0083,0.5152
2020-06-10 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0037,0.9076
2020-06-10 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0018,1.0691
2020-06-10 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4013,0.6538
2020-06-10 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.002,1.0761
2020-06-10 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0011,2.2592
2020-06-10 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,4.6182
2020-06-10 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0439,6.0585
2020-06-10 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0629,4.9434
2020-06-10 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,3.7308
2020-06-10 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.0519,1.7473
2020-06-10 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4439,1.1415
2020-06-10 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.313,0.0798
2020-06-10 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3595,0.0014
2020-06-10 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2754,0.0001
2020-06-10 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2474,0.0
2020-06-11 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2238,0.0
2020-06-11 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2238,0.0
2020-06-11 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2355,0.0
2020-06-11 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2754,0.0
2020-06-11 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6738,0.0003
2020-06-11 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0861,0.0713
2020-06-11 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0744,0.0986
2020-06-11 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.3101,0.0033
2020-06-11 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1378,0.0359
2020-06-11 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4605,0.1421
2020-06-11 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5297,0.6868
2020-06-11 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.002,0.9447
2020-06-11 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0001,1.7819
2020-06-11 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,4.6431
2020-06-11 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,5.5445
2020-06-11 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,3.7503
2020-06-11 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2184,3.7147
2020-06-11 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2703,3.7646
2020-06-11 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0002,1.1804
2020-06-11 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.7152,1.4461
2020-06-11 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.695,0.3084
2020-06-11 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2232,0.0678
2020-06-11 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2772,0.0
2020-06-11 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6395,0.0001
