,D,G_pv,G_w,P_spot,P_pv_use,P_w_use,P_ch,P_dis,E,P_grid_imp,P_grid_exp,price,load,gen_ren
2023-02-25T00:00:00.000,1.812,0,0,0.03158,0,0,0,0,325.33884,1.812,0,0.03158,1.812,0
2023-02-25T01:00:00.000,0.366,0,0,0.07173,0,0,0,0,325.33884,0.366,0,0.07173,0.366,0
2023-02-25T02:00:00.000,0.826,0,0,0.06491,0,0,0,0,325.33884,0.826,0,0.06491,0.826,0
2023-02-25T03:00:00.000,0.489,0,0,0.05762,0,0,0,0,325.33884,0.489,0,0.05762,0.489,0
2023-02-25T04:00:00.000,1.671,0,0,0.056060000000000006,0,0,0,0,325.33884,1.671,0,0.056060000000000006,1.671,0
2023-02-25T05:00:00.000,1.978,0.007,0,0.07124,2.2699399,0,0.29193994,0,325.61618,0,0,0.07124,1.978,0.007
2023-02-25T06:00:00.000,0.014,0.278,0,0.08001000000000001,50.878615,0,0,0,325.61618,0,50.864615,0.08001000000000001,0.014,0.278
2023-02-25T07:00:00.000,0,1.074,0,0.06609999999999999,196.53278,0,196.53278,0,512.32233,0,0,0.06609999999999999,0,1.074
2023-02-25T08:00:00.000,0.049,1.843,0,0.072,337.27769,0,337.22869,0,832.68958,0,0,0.072,0.049,1.843
2023-02-25T09:00:00.000,0.086,0.882,0,0.07876999999999999,161.44143,0,147.95699,0,973.24872,0,13.398442,0.07876999999999999,0.086,0.882
2023-02-25T10:00:00.000,1.039,0.281,0,0.07575,51.940089,0,50.901089,0,1021.6048,0,0,0.07575,1.039,0.281
2023-02-25T11:00:00.000,0.036,0.919,0,0.06308,168.18711,0,168.15111,0,1181.3483,0,0,0.06308,0.036,0.919
2023-02-25T12:00:00.000,0.419,0.976,0,0.10181,178.80913,0,0,0,1181.3483,0,178.39013,0.10181,0.419,0.976
2023-02-25T13:00:00.000,0.913,0.25,0,0.04997,46.204355,0,45.291355,0,1224.3751,0,0,0.04997,0.913,0.25
2023-02-25T14:00:00.000,0.788,0.286,0,0.04499,52.729546,0,51.941546,0,1273.7196,0,0,0.04499,0.788,0.286
2023-02-25T15:00:00.000,2.357,0,0,0.04999,0,0,0,0,1273.7196,2.357,0,0.04999,2.357,0
2023-02-25T16:00:00.000,2.429,0,0,0.06305,0,0,0,0,1273.7196,2.429,0,0.06305,2.429,0
2023-02-25T17:00:00.000,1.138,0,0,0.09153,0,0,0,1.138,1272.5217,0,0,0.09153,1.138,0
2023-02-25T18:00:00.000,1.968,0,0,0.11542,0,0,0,1.968,1270.4501,0,0,0.11542,1.968,0
2023-02-25T19:00:00.000,1.748,0,0,0.10972,0,0,0,1.748,1268.6101,0,0,0.10972,1.748,0
2023-02-25T20:00:00.000,1.106,0,0,0.07492,0,0,0,0,1268.6101,1.106,0,0.07492,1.106,0
2023-02-25T21:00:00.000,2.632,0,0,0.05464,0,0,0,0,1268.6101,2.632,0,0.05464,2.632,0
2023-02-25T22:00:00.000,2.732,0,0,0.0644,0,0,0,0,1268.6101,2.732,0,0.0644,2.732,0
2023-02-25T23:00:00.000,0.449,0,0,0.07011,0,0,0,0,1268.6101,0.449,0,0.07011,0.449,0
2023-02-26T00:00:00.000,1.235,0,0,0.05003,0,0,0,0,1268.6101,1.235,0,0.05003,1.235,0
2023-02-26T01:00:00.000,2.273,0,0,0.08326,0,0,0,0,1268.6101,2.273,0,0.08326,2.273,0
2023-02-26T02:00:00.000,1.621,0,0,0.061520000000000005,0,0,0,0,1268.6101,1.621,0,0.061520000000000005,1.621,0
2023-02-26T03:00:00.000,0.344,0,0,0.05064,0,0,0,0,1268.6101,0.344,0,0.05064,0.344,0
2023-02-26T04:00:00.000,0.974,0,0,0.05128,0,0,0,0,1268.6101,0.974,0,0.05128,0.974,0
2023-02-26T05:00:00.000,2.194,0,0,0.07440000000000001,0,0,0,0,1268.6101,2.194,0,0.07440000000000001,2.194,0
2023-02-26T06:00:00.000,0.653,0.009,0,0.048850000000000005,1.9734228,0,1.3204228,0,1269.8645,0,0,0.048850000000000005,0.653,0.009
2023-02-26T07:00:00.000,1.12,0.08,0,0.055409999999999994,15.199314,0,14.079314,0,1283.2398,0,0,0.055409999999999994,1.12,0.08
2023-02-26T08:00:00.000,0.127,0.228,0,0.06143,41.785544,0,41.658544,0,1322.8155,0,0,0.06143,0.127,0.228
2023-02-26T09:00:00.000,1.046,0.078,0,0.09994,14.796331,0,0,0,1322.8155,0,13.750331,0.09994,1.046,0.078
2023-02-26T10:00:00.000,1.184,0.117,0,0.09287000000000001,22.001996,0,0,0,1322.8155,0,20.817996,0.09287000000000001,1.184,0.117
2023-02-26T11:00:00.000,0.649,0.704,0,0.09741,129.15046,0,0,0,1322.8155,0,128.50146,0.09741,0.649,0.704
2023-02-26T12:00:00.000,12.68,0,0,0.09315999999999999,0,0,0,12.68,1309.4681,0,0,0.09315999999999999,12.68,0
2023-02-26T13:00:00.000,11.999,0,0,0.08444,0,0,0,0,1309.4681,11.999,0,0.08444,11.999,0
2023-02-26T14:00:00.000,13.332,0,0,0.055310000000000005,0,0,0,0,1309.4681,13.332,0,0.055310000000000005,13.332,0
2023-02-26T15:00:00.000,14.231,0,0,0.05459000000000001,0,0,0,0,1309.4681,14.231,0,0.05459000000000001,14.231,0
2023-02-26T16:00:00.000,12.261,0,0,0.0864,0,0,0,0,1309.4681,12.261,0,0.0864,12.261,0
2023-02-26T17:00:00.000,12.44,0,0,0.09892000000000001,0,0,0,12.44,1296.3734,0,0,0.09892000000000001,12.44,0
2023-02-26T18:00:00.000,6.801,0,0,0.12990000000000002,0,0,0,6.801,1289.2144,0,0,0.12990000000000002,6.801,0
2023-02-26T19:00:00.000,2.623,0,0,0.15369999999999998,0,0,0,2.623,1286.4534,0,0,0.15369999999999998,2.623,0
2023-02-26T20:00:00.000,1.094,0,0,0.15314,0,0,0,1.094,1285.3018,0,0,0.15314,1.094,0
2023-02-26T21:00:00.000,0.66,0,0,0.11436,0,0,0,0.66,1284.607,0,0,0.11436,0.66,0
2023-02-26T22:00:00.000,2.004,0,0,0.11001999999999999,0,0,0,2.004,1282.4976,0,0,0.11001999999999999,2.004,0
2023-02-26T23:00:00.000,2.552,0,0,0.09627,0,0,0,2.552,1279.8113,0,0,0.09627,2.552,0
