PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2022-09-07 13:00,Kauno regiono tinklas,NAMAS,G,196,1.301,
2022-09-07 14:00,Kauno regiono tinklas,NAMAS,G,196,0.188,
2022-09-07 15:00,Kauno regiono tinklas,NAMAS,G,196,0.14,
2022-09-07 16:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-07 17:00,Kauno regiono tinklas,NAMAS,G,196,0.108,
2022-09-07 18:00,Kauno regiono tinklas,NAMAS,G,196,2.297,
2022-09-07 19:00,Kauno regiono tinklas,NAMAS,G,196,2.011,
2022-09-07 20:00,Kauno regiono tinklas,NAMAS,G,196,0.727,
2022-09-07 21:00,Kauno regiono tinklas,NAMAS,G,196,0.362,
2022-09-07 22:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-07 23:00,Kauno regiono tinklas,NAMAS,G,196,0.08,
2022-09-08 00:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-08 01:00,Kauno regiono tinklas,NAMAS,G,196,0.059,
2022-09-08 02:00,Kauno regiono tinklas,NAMAS,G,196,0.072,
2022-09-08 03:00,Kauno regiono tinklas,NAMAS,G,196,2.288,
2022-09-08 04:00,Kauno regiono tinklas,NAMAS,G,196,1.941,
2022-09-08 05:00,Kauno regiono tinklas,NAMAS,G,196,0.663,
2022-09-08 06:00,Kauno regiono tinklas,NAMAS,G,196,0.182,
2022-09-08 07:00,Kauno regiono tinklas,NAMAS,G,196,0.064,
2022-09-08 08:00,Kauno regiono tinklas,NAMAS,G,196,0.047,
2022-09-08 09:00,Kauno regiono tinklas,NAMAS,G,196,0.07,
2022-09-08 10:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-08 11:00,Kauno regiono tinklas,NAMAS,G,196,0.068,
2022-09-08 12:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-08 13:00,Kauno regiono tinklas,NAMAS,G,196,0.057,
2022-09-08 14:00,Kauno regiono tinklas,NAMAS,G,196,0.53,
2022-09-08 15:00,Kauno regiono tinklas,NAMAS,G,196,0.196,
2022-09-08 16:00,Kauno regiono tinklas,NAMAS,G,196,0.172,
2022-09-08 17:00,Kauno regiono tinklas,NAMAS,G,196,0.181,
2022-09-08 18:00,Kauno regiono tinklas,NAMAS,G,196,0.608,
2022-09-08 19:00,Kauno regiono tinklas,NAMAS,G,196,0.978,
2022-09-08 20:00,Kauno regiono tinklas,NAMAS,G,196,0.233,
