PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-11 02:00:00,Alytaus regiono tinklas,Namas,G,87126,1.2069,0.0
2020-06-11 03:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3609,0.0
2020-06-11 04:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5179,0.0
2020-06-11 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.5079,0.0
2020-06-11 06:00:00,Alytaus regiono tinklas,Namas,G,87126,1.5635,0.0
2020-06-11 07:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5782,0.0487
2020-06-11 08:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7553,0.4931
2020-06-11 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0039,1.2385
2020-06-11 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0001,2.2804
2020-06-11 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0793,2.5721
2020-06-11 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0004,4.1428
2020-06-11 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0,4.9308
2020-06-11 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1777,3.1011
2020-06-11 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2486,3.3484
2020-06-11 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0205,3.0149
2020-06-11 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1711,2.4153
2020-06-11 18:00:00,Alytaus regiono tinklas,Namas,G,87126,1.5601,0.3639
2020-06-11 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5279,0.3305
2020-06-11 20:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3766,0.0606
2020-06-11 21:00:00,Alytaus regiono tinklas,Namas,G,87126,1.5314,0.0058
2020-06-11 22:00:00,Alytaus regiono tinklas,Namas,G,87126,0.9808,0.0
2020-06-11 23:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3404,0.0
2020-06-12 00:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3758,0.0
2020-06-12 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4445,0.0
2020-06-12 02:00:00,Alytaus regiono tinklas,Namas,G,87126,0.448,0.0
2020-06-12 03:00:00,Alytaus regiono tinklas,Namas,G,87126,1.1043,0.0
2020-06-12 04:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7797,0.0
